SpO₂,HR,PI,RR,EtCO₂,FiO₂,PRV,BP,Skin Temperature,Motion/Activity index,PVI,Hb level,SV,CO,Blood Flow Index,PPG waveform features,Signal Quality Index,Respiratory effort,O₂ extraction ratio,SNR,oximetry,latitude,longitude,station,QoS,revision,continent,city
96.57148745568824,92.17651573644524,8.76953694100716,14.443310400028738,42.58197106382287,43.41273289442279,149.9611373820599,106.862127634603,36.72039923558302,9.586350930772324,14.973057615353229,15.546641043106836,87.0279166092026,4.360032496986356,50.57903931525942,50.95750559275882,45.71450897501492,20.5253803999641,0.2055289088196264,31.717632822945212,1.0,-37.32167,-59.13316,448,1,1456617600,2,21
96.70876927563944,74.44646966452478,12.175119036743904,14.962429058579351,42.49834996972018,59.75103724141978,88.54059990085202,104.04487678956215,35.33364264218723,7.68707478215653,13.572615738892273,14.649818933147504,74.83799799063503,4.000195914445366,39.89742420483253,31.349436482896724,54.53397032495957,57.42206854811496,0.2298752596087291,38.52120920397906,0.0,28.15112,-82.46148,268,3,1672185600,1,84
97.43739474500074,90.67785814400676,14.175685834346318,17.83077735434316,42.12743646498248,48.2915109182313,115.73718117818056,106.63083765567652,35.65784274758302,10.21129627736275,16.108030677376817,14.86968705033678,84.14040115564488,4.084989286856384,51.34030039275501,52.388637720831845,56.20553775119177,65.57588338702925,0.2757009221815285,38.276505897928054,1.0,-37.32167,-59.13316,448,0,1697673600,2,21
97.43739474500074,90.67785814400676,14.175685834346318,17.83077735434316,42.12743646498248,48.2915109182313,115.73718117818056,106.63083765567652,35.65784274758302,10.21129627736275,16.108030677376817,14.86968705033678,84.14040115564488,4.084989286856384,51.34030039275501,52.388637720831845,56.20553775119177,65.57588338702925,0.2757009221815285,38.276505897928054,1.0,-37.32167,-59.13316,448,2,1530489600,2,21
97.43739474500074,90.67785814400676,14.175685834346318,17.83077735434316,42.12743646498248,48.2915109182313,115.73718117818056,106.63083765567652,35.65784274758302,10.21129627736275,16.108030677376817,14.86968705033678,84.14040115564488,4.084989286856384,51.34030039275501,52.388637720831845,56.20553775119177,65.57588338702925,0.2757009221815285,38.276505897928054,1.0,-37.32167,-59.13316,448,1,1553212800,2,21
97.43739474500074,90.67785814400676,14.175685834346318,17.83077735434316,42.12743646498248,48.2915109182313,115.73718117818056,106.63083765567652,35.65784274758302,10.21129627736275,16.108030677376817,14.86968705033678,84.14040115564488,4.084989286856384,51.34030039275501,52.388637720831845,56.20553775119177,65.57588338702925,0.2757009221815285,38.276505897928054,1.0,-37.32167,-59.13316,448,1,1456617600,2,21
97.45876727708814,84.17947142084687,7.704351725534472,16.268894221713936,39.58497788632159,70.04785720800476,122.54291418832112,102.322934835784,35.62081706923149,10.625105393632907,15.380106756894614,15.679770478272673,84.59547773713305,4.005890255848368,49.898082310497216,34.87790863150774,38.987995217098614,42.60618954205509,0.2895703483632111,35.33717705766602,0.0,26.2649,81.54855,201,0,1462233600,4,57
96.6589095902618,80.7279797363963,8.421684122550804,14.443310400028738,40.85340843984118,53.14043518666256,143.673185700379,100.73450428956856,35.3477863915752,8.224334341610772,17.31252107771467,14.760790985472957,83.84761165424977,4.001429707053386,57.72338813033855,64.90282429144334,42.178654279076966,49.294164910224936,0.2876515624526917,26.347823981859303,1.0,-19.72806,-50.19556,197,2,1673395200,1,107
96.6589095902618,80.7279797363963,8.421684122550804,14.443310400028738,40.85340843984118,53.14043518666256,143.673185700379,100.73450428956856,35.3477863915752,8.224334341610772,17.31252107771467,14.760790985472957,83.84761165424977,4.001429707053386,57.72338813033855,64.90282429144334,42.178654279076966,49.294164910224936,0.2876515624526917,26.347823981859303,1.0,-19.72806,-50.19556,197,2,1454112000,1,107
98.62066540550788,89.75847493686246,8.917297209413274,17.300159174508597,38.92451714297344,41.77990184619501,90.204064065799,99.47193650139072,35.66237636098825,8.688405360055562,16.948242181688396,14.583495830113964,83.04269416176788,4.058064181849853,52.990467224569215,35.98432875357703,43.695746733313,44.75247424922948,0.2623281122112466,35.40469600797148,1.0,-7.60361,37.00438,227,2,1753833600,0,30
97.98559857603496,84.70410473131462,7.138352085453732,16.532419237935866,39.52561371129445,41.77990184619501,148.85753268547208,107.69019479485743,35.60808957254683,7.906036718627131,15.147042837935793,14.2736269471595,80.69308931666359,4.007272308012775,40.270949633058706,61.3708693205432,65.00152285032001,60.14016951687573,0.2577478308889728,39.66004171793513,1.0,-34.28853,146.05093,159,1,1478822400,5,114
97.1493183083118,86.4220875584898,5.2975975708394145,16.42753617855148,39.80087066713318,61.75087871739416,128.9091698820208,99.69109670934886,35.33278370049045,9.54310677562498,14.722700699821765,14.719494747819397,77.44005085558743,4.014699251228672,47.5728639157964,64.43688344240199,33.804010360829295,69.96220171996264,0.2313377686616479,35.04676764979028,1.0,14.14989,121.3152,68,1,1525305600,4,73
96.6107374040554,78.33630176935029,5.2975975708394145,15.322549587721255,41.50084297140756,62.52081324725072,126.0645236787722,104.71309867425376,36.08494545856011,8.849916759322166,15.828573017601832,13.828028321670937,76.00233873956206,4.000620829782563,52.99499276880937,71.12269509540985,51.85309395943705,35.85272546865994,0.2644230364522346,39.60247291270484,1.0,49.97704,9.15214,26,2,1517616000,6,15
96.6107374040554,78.33630176935029,5.2975975708394145,15.322549587721255,41.50084297140756,62.52081324725072,126.0645236787722,104.71309867425376,36.08494545856011,8.849916759322166,15.828573017601832,13.828028321670937,76.00233873956206,4.000620829782563,52.99499276880937,71.12269509540985,51.85309395943705,35.85272546865994,0.2644230364522346,39.60247291270484,1.0,49.97704,9.15214,26,2,1683244800,6,15
98.10500619070844,91.960568051449,11.548170841097644,17.06597784396204,41.67449899496192,58.34361022500623,145.00594429617243,100.44190043807288,35.95177429729009,10.2589478326504,17.014919258984875,14.988717190840228,78.68231750374903,4.144312456419522,44.704085144752526,45.57890327994983,70.06765305998215,68.22905477392868,0.2412863181956075,28.246048867173435,1.0,56.85836,35.90057,473,1,1752019200,6,81
98.01947598715375,85.73612762599923,9.9306307749711,17.100041796200486,40.568647914193974,61.78353954351058,159.23565747005014,103.14779486863536,35.44590479190108,9.70678388091389,17.31319185976797,15.989674016347855,79.26882956219413,4.011075015883551,50.94475225437378,56.7080635264432,53.57659069739711,46.621656724408744,0.2463546778903901,31.870719528442145,1.0,-28.24,-48.67028,187,1,1565654400,1,107
98.01947598715375,85.73612762599923,9.9306307749711,17.100041796200486,40.568647914193974,61.78353954351058,159.23565747005014,103.14779486863536,35.44590479190108,9.70678388091389,17.31319185976797,15.989674016347855,79.26882956219413,4.011075015883551,50.94475225437378,56.7080635264432,53.57659069739711,46.621656724408744,0.2463546778903901,31.870719528442145,1.0,-28.24,-48.67028,187,2,1506384000,1,107
98.17799791962616,92.17651573644524,5.2975975708394145,15.321143471038456,42.35090163427984,63.537110571040685,140.89966694758033,103.78691482687998,35.69886246911288,10.605014890123392,16.93138460291434,14.690613744688758,74.41862764515027,4.205806002520956,65.08530620537556,54.39212337963972,43.881937769772605,37.76826126923343,0.2896706537379152,30.327147800035057,1.0,50.74497,3.20639,301,2,1558569600,6,20
97.20219524268371,83.51191087437107,6.351936711133374,16.47343765107543,39.59215952680736,61.30185456902104,107.58389892557032,99.5700070994542,35.981456870383106,10.985685632092457,13.689223703134816,15.5370972929226,85.06021595861004,4.004475553377779,44.83095199266671,61.539330800812,53.10164727844153,41.116787860223525,0.255669959925598,34.64427768573488,0.0,7.83389,-72.47417,488,2,1548979200,1,17
97.1804367026505,81.52872152419353,6.278306635651808,16.637597101098294,39.66514794509149,76.90571595013905,119.98330049340396,97.6863815232339,35.79394855200272,8.815093579879804,15.745759047102856,14.457916588966778,82.85044151546658,4.002004529464384,49.45618305815174,66.43785722591034,51.468410886385385,56.720810364561025,0.2737003847502641,21.084309051375275,1.0,47.30997,8.52462,5,2,1531612800,6,138
96.29172956291288,80.90086584990361,7.5479704559717025,17.073498810138094,41.26211976074075,65.23081655203126,147.82277360509465,100.24910602969952,35.798743861457666,9.029607110103036,17.13429270280912,15.233977889078366,84.68201801557274,4.001501624549098,44.80501181230068,48.40850251991365,46.98426124730588,59.90171049408275,0.2616001996886699,32.18880944284714,1.0,53.53041,43.67663,319,2,1562198400,6,81
98.0598001027373,92.17651573644524,9.01252739600082,17.238440934428564,42.297167473003135,54.30727754156792,146.60138911733526,100.77624842727128,35.31247191059959,10.80304278072676,17.357833526347978,13.54733152239116,82.33092115390679,4.503432528783261,69.03333524207369,49.34744905773458,44.313618980780944,66.28216721131909,0.2038804929733111,39.40172424528489,1.0,-28.81833,-52.51028,427,2,1627862400,1,107
98.0598001027373,92.17651573644524,9.01252739600082,17.238440934428564,42.297167473003135,54.30727754156792,146.60138911733526,100.77624842727128,35.31247191059959,10.80304278072676,17.357833526347978,13.54733152239116,82.33092115390679,4.503432528783261,69.03333524207369,49.34744905773458,44.313618980780944,66.28216721131909,0.2038804929733111,39.40172424528489,1.0,-28.81833,-52.51028,427,1,1572307200,1,107
98.0598001027373,92.17651573644524,9.01252739600082,17.238440934428564,42.297167473003135,54.30727754156792,146.60138911733526,100.77624842727128,35.31247191059959,10.80304278072676,17.357833526347978,13.54733152239116,82.33092115390679,4.503432528783261,69.03333524207369,49.34744905773458,44.313618980780944,66.28216721131909,0.2038804929733111,39.40172424528489,1.0,-28.81833,-52.51028,427,2,1563580800,1,107
98.0598001027373,92.17651573644524,9.01252739600082,17.238440934428564,42.297167473003135,54.30727754156792,146.60138911733526,100.77624842727128,35.31247191059959,10.80304278072676,17.357833526347978,13.54733152239116,82.33092115390679,4.503432528783261,69.03333524207369,49.34744905773458,44.313618980780944,66.28216721131909,0.2038804929733111,39.40172424528489,1.0,-28.81833,-52.51028,427,0,1475107200,1,107
96.8728082631858,81.76789700094172,13.310644637518422,14.930855489364108,40.10414835454551,65.73230003884585,110.89240483274118,104.72994005702144,35.314124625161234,9.903151536139749,14.646585888810202,14.796554292753154,83.44377715135948,4.002208278676037,30.571022778150336,31.413063162360967,59.90286365355928,26.594459043421818,0.2031253695741951,20.736169183720182,0.0,43.50891,16.43915,434,1,1669593600,6,137
96.8728082631858,81.76789700094172,13.310644637518422,14.930855489364108,40.10414835454551,65.73230003884585,110.89240483274118,104.72994005702144,35.314124625161234,9.903151536139749,14.646585888810202,14.796554292753154,83.44377715135948,4.002208278676037,30.571022778150336,31.413063162360967,59.90286365355928,26.594459043421818,0.2031253695741951,20.736169183720182,0.0,43.50891,16.43915,434,2,1669939200,6,137
97.69596493985914,83.70892753750016,7.656351183555468,15.334837544660598,41.72642143067957,52.77218931467924,137.84296566838435,103.85716363567124,35.81702092535748,11.619925694621836,16.881750813487663,15.406996734817143,75.23283960399793,4.0048690729274234,53.26575866934746,54.1569264488608,70.79642108624071,49.1871323841373,0.2189673550404339,22.091635720577635,1.0,40.68066,-73.47429,282,2,1524009600,1,84
97.07761833518605,79.04129011699453,9.719730557693197,15.680525149895365,40.79148280889257,64.91101731879048,99.00564259562032,102.8343650733889,35.963972637768734,10.05473586147012,14.17147410944581,15.26338965656051,79.41696748853127,4.000769511770858,66.27544408548403,36.82153623787963,32.329296054036405,44.24294002140474,0.2182316492671726,21.649104654719658,0.0,36.82167,128.63083,118,2,1730851200,4,109
97.07761833518605,79.04129011699453,9.719730557693197,15.680525149895365,40.79148280889257,64.91101731879048,99.00564259562032,102.8343650733889,35.963972637768734,10.05473586147012,14.17147410944581,15.26338965656051,79.41696748853127,4.000769511770858,66.27544408548403,36.82153623787963,32.329296054036405,44.24294002140474,0.2182316492671726,21.649104654719658,0.0,36.82167,128.63083,118,1,1588636800,4,109
97.07761833518605,79.04129011699453,9.719730557693197,15.680525149895365,40.79148280889257,64.91101731879048,99.00564259562032,102.8343650733889,35.963972637768734,10.05473586147012,14.17147410944581,15.26338965656051,79.41696748853127,4.000769511770858,66.27544408548403,36.82153623787963,32.329296054036405,44.24294002140474,0.2182316492671726,21.649104654719658,0.0,36.82167,128.63083,118,0,1578009600,4,109
97.34366617012248,75.00179825779541,6.918511226983853,16.735350321427074,42.261760672011256,66.60986752893004,103.80032967269575,97.6863815232339,35.5270359406282,10.368220347962746,14.616458479469078,15.253165658233126,76.3334425703375,4.00022646538245,64.14514192444898,68.20534724617592,35.135262448729065,68.38134252657485,0.2810670590916474,21.870666668407523,0.0,24.96334,10.18003,150,2,1498694400,0,121
98.49734216068552,89.6121554374482,9.809801067726674,15.79765859583556,40.913807440695486,65.51327737904103,146.02647234430043,102.74201616763148,35.57442194932162,8.328019918629565,15.304311499090712,15.27390610266508,76.91707496898847,4.054622604644996,46.44328419138617,41.49907588510325,28.425722942113367,37.366552336182046,0.2729824152709754,26.983602257108693,1.0,26.67319,31.4976,208,3,1566432000,0,22
98.49734216068552,89.6121554374482,9.809801067726674,15.79765859583556,40.913807440695486,65.51327737904103,146.02647234430043,102.74201616763148,35.57442194932162,8.328019918629565,15.304311499090712,15.27390610266508,76.91707496898847,4.054622604644996,46.44328419138617,41.49907588510325,28.425722942113367,37.366552336182046,0.2729824152709754,26.983602257108693,1.0,26.67319,31.4976,208,0,1718582400,0,22
97.12244454781508,74.44646966452478,11.966833993894168,16.911252293102127,40.08180780936127,76.90571595013905,119.76752901832148,104.37963573283702,35.770922543891274,9.158426282240065,14.030754398582218,15.733174287761685,83.04874494344475,4.000081896515445,38.49592256331391,41.20463204883515,70.15753132388056,57.14056709545883,0.235758119906068,37.316725436091,0.0,-7.81667,112.01667,221,3,1453075200,4,49
98.20732592998348,87.30914434179081,11.20087064307764,15.421714999702973,41.39314793768692,50.85612883004245,65.24968603445858,100.74586757769002,36.072982196484816,10.500071173344825,12.680703611814227,14.825582349781644,79.13801193145065,4.021178216453886,32.13970934571506,48.1108196291206,64.76610652112385,60.14049713421574,0.280289679394988,32.63415471004146,0.0,-33.75881,150.99292,38,1,1646956800,5,114
98.20732592998348,87.30914434179081,11.20087064307764,15.421714999702973,41.39314793768692,50.85612883004245,65.24968603445858,100.74586757769002,36.072982196484816,10.500071173344825,12.680703611814227,14.825582349781644,79.13801193145065,4.021178216453886,32.13970934571506,48.1108196291206,64.76610652112385,60.14049713421574,0.280289679394988,32.63415471004146,0.0,-33.75881,150.99292,38,2,1451606400,5,114
98.20732592998348,87.30914434179081,11.20087064307764,15.421714999702973,41.39314793768692,50.85612883004245,65.24968603445858,100.74586757769002,36.072982196484816,10.500071173344825,12.680703611814227,14.825582349781644,79.13801193145065,4.021178216453886,32.13970934571506,48.1108196291206,64.76610652112385,60.14049713421574,0.280289679394988,32.63415471004146,0.0,-33.75881,150.99292,38,2,1531958400,5,114
98.20732592998348,87.30914434179081,11.20087064307764,15.421714999702973,41.39314793768692,50.85612883004245,65.24968603445858,100.74586757769002,36.072982196484816,10.500071173344825,12.680703611814227,14.825582349781644,79.13801193145065,4.021178216453886,32.13970934571506,48.1108196291206,64.76610652112385,60.14049713421574,0.280289679394988,32.63415471004146,0.0,-33.75881,150.99292,38,3,1523491200,5,114
97.8281273537466,86.58699694267658,9.499791572676166,15.642196413946484,38.395854947879975,69.39968939625103,63.52909836925878,106.89105315416552,35.75290891926783,11.752868873608955,17.13552471027464,16.188850169361146,81.12656513568805,4.015728255759098,47.393947587386265,27.873994637497944,35.9523186415565,41.476249410806965,0.2866144105448723,21.431508282081857,1.0,47.46657,84.87144,513,2,1478390400,4,4
97.8281273537466,86.58699694267658,9.499791572676166,15.642196413946484,38.395854947879975,69.39968939625103,63.52909836925878,106.89105315416552,35.75290891926783,11.752868873608955,17.13552471027464,16.188850169361146,81.12656513568805,4.015728255759098,47.393947587386265,27.873994637497944,35.9523186415565,41.476249410806965,0.2866144105448723,21.431508282081857,1.0,47.46657,84.87144,513,3,1746662400,4,4
96.29172956291288,87.65942713820274,5.2975975708394145,17.406896509271313,42.58197106382287,55.04890005268714,104.6044900871046,103.80510913185202,35.29984917275306,12.953420192352922,12.65497277443649,14.358997596135818,83.47851607429101,4.024516215495274,73.35519779813637,39.836420694573206,52.021590114594574,49.98063728729605,0.2735406404717202,29.24734995484496,0.0,50.06,43.2379,289,2,1630022400,6,131
98.2552311743743,79.41343414332002,11.743380769777188,16.78370133103457,42.18093712548918,66.44535195296535,87.20461778874501,101.31516726260806,35.9079784737837,8.487572224567657,13.52021062725732,14.799864522766375,80.75568511072407,4.000875079302851,19.4321130047598,48.16899490526852,59.50497223937248,56.09112189943577,0.2530271177310206,34.72630948744379,0.0,49.97704,9.15214,26,2,1517616000,6,15
98.2552311743743,79.41343414332002,11.743380769777188,16.78370133103457,42.18093712548918,66.44535195296535,87.20461778874501,101.31516726260806,35.9079784737837,8.487572224567657,13.52021062725732,14.799864522766375,80.75568511072407,4.000875079302851,19.4321130047598,48.16899490526852,59.50497223937248,56.09112189943577,0.2530271177310206,34.72630948744379,0.0,49.97704,9.15214,26,2,1683244800,6,15
98.59364453782992,91.90272812967052,10.9136307972851,14.443310400028738,40.50350989424964,58.15961654180101,88.44794296875536,97.6863815232339,36.08626506217921,8.429781520053272,16.673250704220095,14.804095128245551,81.85019294620166,4.140863866855687,55.97287965595541,62.200015651048005,68.3233370634781,46.1451679689576,0.2820542382589928,38.55523453099043,1.0,10.31672,123.89071,81,2,1594166400,4,73
98.59364453782992,91.90272812967052,10.9136307972851,14.443310400028738,40.50350989424964,58.15961654180101,88.44794296875536,97.6863815232339,36.08626506217921,8.429781520053272,16.673250704220095,14.804095128245551,81.85019294620166,4.140863866855687,55.97287965595541,62.200015651048005,68.3233370634781,46.1451679689576,0.2820542382589928,38.55523453099043,1.0,10.31672,123.89071,81,3,1666224000,4,73
96.29172956291288,76.96977226251047,14.127754695036828,15.877666715242423,39.82887602645798,53.14360477541103,138.9741411842465,100.0807664165066,35.67225447703531,7.6671675919250575,16.766773960291633,14.83192334341215,77.31152705066378,4.000350099426762,48.20817426196555,27.382151549321343,37.07022349516862,40.9880856935775,0.2288543495963796,20.839685700304504,1.0,-33.75881,150.99292,38,1,1646956800,5,114
96.29172956291288,76.96977226251047,14.127754695036828,15.877666715242423,39.82887602645798,53.14360477541103,138.9741411842465,100.0807664165066,35.67225447703531,7.6671675919250575,16.766773960291633,14.83192334341215,77.31152705066378,4.000350099426762,48.20817426196555,27.382151549321343,37.07022349516862,40.9880856935775,0.2288543495963796,20.839685700304504,1.0,-33.75881,150.99292,38,2,1451606400,5,114
96.29172956291288,76.96977226251047,14.127754695036828,15.877666715242423,39.82887602645798,53.14360477541103,138.9741411842465,100.0807664165066,35.67225447703531,7.6671675919250575,16.766773960291633,14.83192334341215,77.31152705066378,4.000350099426762,48.20817426196555,27.382151549321343,37.07022349516862,40.9880856935775,0.2288543495963796,20.839685700304504,1.0,-33.75881,150.99292,38,2,1531958400,5,114
96.29172956291288,76.96977226251047,14.127754695036828,15.877666715242423,39.82887602645798,53.14360477541103,138.9741411842465,100.0807664165066,35.67225447703531,7.6671675919250575,16.766773960291633,14.83192334341215,77.31152705066378,4.000350099426762,48.20817426196555,27.382151549321343,37.07022349516862,40.9880856935775,0.2288543495963796,20.839685700304504,1.0,-33.75881,150.99292,38,3,1523491200,5,114
97.37232530786171,79.04787930649799,7.234458408928624,16.502369264399633,40.21758262809416,58.8643736996306,103.19970334976657,108.12280467688102,35.695487483867964,9.372689097146456,14.446375365241405,14.543606367585443,76.39697147882606,4.000762549304854,47.69823148494936,53.47721168028308,41.18840401871395,58.69652443606075,0.2164533644641878,39.77524961736594,1.0,51.04962,12.1369,514,1,1648080000,6,15
97.37232530786171,79.04787930649799,7.234458408928624,16.502369264399633,40.21758262809416,58.8643736996306,103.19970334976657,108.12280467688102,35.695487483867964,9.372689097146456,14.446375365241405,14.543606367585443,76.39697147882606,4.000762549304854,47.69823148494936,53.47721168028308,41.18840401871395,58.69652443606075,0.2164533644641878,39.77524961736594,1.0,51.04962,12.1369,514,0,1486512000,6,15
98.21990898093904,82.374597448423,7.450081454847627,15.341473276780508,39.33428226193307,61.0583107797633,99.35550402002676,109.44467144785284,35.963503821266386,10.389785403199047,13.931721404586192,14.976931138382591,79.20209415194293,4.002761278068839,45.717512474276134,52.49706206818938,44.978556499126654,48.0462786788177,0.2624716876404642,31.05372231517599,0.0,47.46657,84.87144,513,2,1478390400,4,4
98.21990898093904,82.374597448423,7.450081454847627,15.341473276780508,39.33428226193307,61.0583107797633,99.35550402002676,109.44467144785284,35.963503821266386,10.389785403199047,13.931721404586192,14.976931138382591,79.20209415194293,4.002761278068839,45.717512474276134,52.49706206818938,44.978556499126654,48.0462786788177,0.2624716876404642,31.05372231517599,0.0,47.46657,84.87144,513,3,1746662400,4,4
98.62066540550788,87.35709038165955,8.863534483636245,16.056328826284876,40.04921810767505,59.091454744927354,83.15508547431692,106.26490980226832,35.76868038488275,9.708203502341217,17.01472835659123,15.209017978913398,75.9847859262552,4.021520607732558,62.21406652674375,53.41642954158311,64.84461109052475,46.471083451852024,0.2697096912254384,34.9044196262447,1.0,59.37722,28.19028,309,1,1656720000,6,116
98.62066540550788,87.35709038165955,8.863534483636245,16.056328826284876,40.04921810767505,59.091454744927354,83.15508547431692,106.26490980226832,35.76868038488275,9.708203502341217,17.01472835659123,15.209017978913398,75.9847859262552,4.021520607732558,62.21406652674375,53.41642954158311,64.84461109052475,46.471083451852024,0.2697096912254384,34.9044196262447,1.0,59.37722,28.19028,309,2,1723593600,6,116
96.35070366691326,85.03425479221653,6.967464109841238,15.598677868247997,39.323860499926035,41.77990184619501,152.3761786477701,108.5451938360664,35.85601807988449,9.301485481446557,16.451195592874626,15.015682749248189,85.78699045325068,4.0083098235445815,47.477931914146154,53.34348757771712,47.95844484377554,75.23927526235283,0.2735956116441118,24.74684931835289,1.0,55.38752,36.73307,308,2,1451088000,6,81
96.35070366691326,85.03425479221653,6.967464109841238,15.598677868247997,39.323860499926035,41.77990184619501,152.3761786477701,108.5451938360664,35.85601807988449,9.301485481446557,16.451195592874626,15.015682749248189,85.78699045325068,4.0083098235445815,47.477931914146154,53.34348757771712,47.95844484377554,75.23927526235283,0.2735956116441118,24.74684931835289,1.0,55.38752,36.73307,308,0,1593993600,6,81
97.8359760376554,84.44768312407531,10.76990919491916,17.121205309098553,39.85085462804202,52.528460784514834,144.04896217812157,105.98375051684694,36.67276404185643,8.208023856429033,15.232001565851975,14.91102075299484,83.33843483788189,4.006570184214396,76.47442414862269,74.10128587013351,48.349477233858806,80.7807951059349,0.230649357125963,31.187127064129932,1.0,33.92866,-6.90656,456,2,1597968000,0,24
97.8359760376554,84.44768312407531,10.76990919491916,17.121205309098553,39.85085462804202,52.528460784514834,144.04896217812157,105.98375051684694,36.67276404185643,8.208023856429033,15.232001565851975,14.91102075299484,83.33843483788189,4.006570184214396,76.47442414862269,74.10128587013351,48.349477233858806,80.7807951059349,0.230649357125963,31.187127064129932,1.0,33.92866,-6.90656,456,2,1652313600,0,24
